number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
1104,Atlantic Lottery,AL_Lottery,That’s a wrap! Thanks to everyone who dropped by our Grand Opening event today in Halifax. #ALCommunityProud https://t.co/VMfuyXRXMv,2019-02-21 20:10:07,0,0
1105,Loto Atlantique (19 ans+),LotoAtlantique,"Voilà, c’est tout! Merci à toutes les personnes qui ont participé à la célébration d’inauguration de nos nouveaux bureaux à Halifax aujourd’hui. #FiertéCommunautaireLotoAtl https://t.co/N8AMENcs2W",2019-02-21 20:10:06,0,0
1106,dustin100@live.ca,dustin100livec1,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 20:09:52,456,0
1107,fatma,loulou801,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 20:09:12,456,0
1108,M Talat,MTalatAhmed,RT @CBCNews: The prime minister was among hundreds of people at city hall to mourn seven children who were killed in a house fire in Nova Scotia. https://t.co/SQrzOkQAuh,2019-02-21 20:08:50,20,0
1109,NNorma,NNorma192,"RT @CTVNews: House Justice Committee investigating the SNC-Lavalin affair expected to meet Thursday (https://t.co/EXHu0vX9b5) and a Halifax community mourns the loss of seven children killed in a house fire (https://t.co/ecM2lYBVhF). For more top stories, visit https://t.co/ZcgZjmFml0 https://t.co/bRWaaI9Pz4",2019-02-21 20:08:42,2,0
1110,Rhonda Barrett,Flowerofthelily,"'Merry Matisse' 6x6 newsprint on canvas currently available at Art 1274 Hollis, Halifax

#matisse #inspiredbymatisse #blueandyellow #chair #room #catart #plants #colorfulart #canadianart… https://t.co/LSC5bL12bZ",2019-02-21 20:07:21,0,0
1111,WX Halifax,wc_halifax,Thu 16:00: Light Snow; Temp -5.2 C; Windchill -12; Wind E 21 km/h gust 31 km/h; Humidity 91%; Press 100.9 kPa / falling. https://t.co/NIbCrk7Ktz,2019-02-21 20:06:42,0,0
1112,Live Traffic - M60,Traffic_M60,#M60 J24 anti-clockwise exit (Huddersfield / Halifax) - Broken down vehicle - Full details at https://t.co/h8TkrzcyGe (Updated every 5 minutes),2019-02-21 20:06:32,0,0
1113,Nova Scotia Advocate,ns_advocate,Poor working conditions? Your rights violated at work? A new organization in Halifax offers support if you have nowhere to go https://t.co/DONfeXvSu7 #nspoli #canlab,2019-02-21 20:06:03,6,2
1114,.,Snizzahh,"@andersIee Yeah I watched Beau in the Q a lot when he came to Halifax. Really good. 

With saying that, if you get duchene and the only player out of that core gone is Beau (Beau,Ebs, Nelson,Lee, Bailey) that would be unreal",2019-02-21 20:05:55,0,0
1115,"...and to a lesser extent, Andrew Whalen",AskDrProblems,"RT @fagstein: TVA Nouvelles deletes a Facebook post about a fire in Halifax that killed seven Syrian refugee children because it couldn’t handle the deluge of comments from people celebrating the deaths of those children. (But no, there’s no islamophobia in Quebec.) https://t.co/zvZDpKuomE",2019-02-21 20:05:45,259,0
1116,Reborn Textiles,reborntextiles1,@HalifaxHour  Looking to work with organisations in the North West of England’s with either our one off fundraising event or all year round events contact us at info@reborntextiles.com or 01706769219 #halifaxhour #halifax https://t.co/lZb59ngssP,2019-02-21 20:05:22,0,0
1117,john west,johnwest279,@RichieAllenShow What name do i use to send a donation? Is it yours or Halifax Manchester. Sorry to ask but i want the cash to go to the right place.,2019-02-21 20:05:16,0,0
1118,Ejump Ali,ejump_ali,"RT @DarrenFisherNS: There is a lot of love here.
Our hearts go out to the Barho Family and their loved ones. 
#BarhoFamily #Halifax #Dartmouth #NovaScotia https://t.co/OPHEVI6ZmG",2019-02-21 20:05:13,123,0
1119,robert devet,DevetRobert,Poor working conditions? Your rights violated at work? A new organization in Halifax offers support if you have nowhere to go https://t.co/swFuRbWRUK #canlab,2019-02-21 20:05:06,2,0
1120,PSChamber,POSDChamber,"Port Orange South Daytona Chamber of Commerce members doing good for one another! Launch Federal Credit Union donating computers to Halifax Humane Society, Inc. today. https://t.co/9J8C1fdKqx",2019-02-21 20:04:41,0,0
1121,Virgin Radio Halifax,VirginRadioHali,Kat: THIS IS AMAZING HALIFAX!!! https://t.co/ePynsSr9Q7,2019-02-21 20:04:35,0,9
1122,Elizabeth McSheffrey,emcsheff,"A 15-year-old male has been released from custody, but is charged with assault with a weapon, uttering threats and others. He'll appear in #Halifax Provincial Court at a later date.",2019-02-21 20:04:12,0,0
1123,Simon Greenhill,si_greenhill,"So with Widnes postponing their fixture against Sheffield this weekend, rumours are rife that they are about to go under?! Just rumours or true? Thoughts?
#RugbyLeague #widnes #sheffield #halifax #rfl",2019-02-21 20:03:34,0,0
1124,THE COAST HALIFAX,TwitCoast,"Legal pot was supposed to mean the end of the black market, but as @MeaganCampbel12 finds out—business is booming for dealers https://t.co/k0gJEVNdVv https://t.co/8QlGpxCneZ",2019-02-21 20:03:20,1,5
1125,GoFundMe,gofundme,RT @HuffPostCanada: Canadians are leaving out teddy bears for the 7 kids killed in N.S. fire https://t.co/lNnC3fFVa5,2019-02-21 20:03:01,2,0
1126,Ellie Black,EllieBlack_,"RT @jill_saulnier: My heart is so sad for this family. This Go Fund Me continues to grow with outpouring support from across the world https://t.co/YhqWUlDTjG

https://t.co/cwnPm8HzD9",2019-02-21 20:02:56,7,0
1127,Eilish Bonang,eilishbonang,"It's cold out there #Halifax , do what you can to stay out of the storm https://t.co/Bx23QHeJvt",2019-02-21 20:02:51,0,0
1128,Martie,marelllan,"RT @RCMPNS: #Halifax District #RCMPNS seeks public's assistance locating
missing man #LowerSackville https://t.co/zy9MSdu6Rn https://t.co/CclZiZp31e",2019-02-21 20:02:41,17,0
1129,Martie,marelllan,"RT @RCMPNS: #Halifax District #RCMPNS seeks public's assistance locating
missing man #LowerSackville https://t.co/zy9MSdu6Rn https://t.co/CclZiZp31e",2019-02-21 20:02:41,17,0
1130,David Villeneuve,Villeneuve_D,"RT @PCoquereau: Les commentaires racistes, haineux, violents suite à l’incendie où des Syriens ont perdu la vie à Halifax.  Ceux qui les ont émis sont facilement repérables. Ils doivent être sévèrement sanctionnés.",2019-02-21 20:02:30,23,0
1131,NewsInn,NewsInnOfficial,Imam speaks to mother of 7 #children who in Halifax house #fire #canada https://t.co/xBzWpBfhmq https://t.co/Yd3U94LuRs,2019-02-21 20:02:15,0,0
1132,Raissa Tetanish,RTetanish,@halifaxnoise Halifax Paper Hearts also has a letter/card writing campaign going. https://t.co/tOC5eWnO43,2019-02-21 20:01:49,0,3
1133,Billy Beals,billy_beals,"RT @NatashaPace: Many people have been affected by the tragic house fire this week in Halifax. An expert has given me this list, which has the contact information for grief support groups across Nova Scotia, in case anyone would like to speak about how they are feeling. https://t.co/MXckmfhHUs",2019-02-21 20:01:48,26,0
1134,Peter Spurway,PeterSpurwayHfx,RT @RhondaBrown5: Even in the snow there is a lineup at @VandalDoughnuts Today all profits go to the #BarhoFamily #Halifax https://t.co/MyeXBn6p3H,2019-02-21 20:01:31,35,0
1135,Angus Johnson,CDNpoll_watcher,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 20:01:25,102,0
1136,Canadian Anti-Hate Network,antihateca,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 20:01:16,24,0
1137,Toronto Splash,416splash,RT @NarcityCanada: He's trying to bring them into Canada. #canada https://t.co/QQd6ZwWveW,2019-02-21 20:01:15,1,0
1138,THE COAST HALIFAX,TwitCoast,"Check out @StudioKinetic's open studio series this weekend at DANSpace, including a dance piece from Lydia Zimmer: https://t.co/6fazTb3Jh0 https://t.co/HGeOWChVui",2019-02-21 20:01:06,0,0
1139,100+WomenHalifax,100WomenHalifax,"Only 2 weeks until our next meeting on March 5! See here for info: https://t.co/WF4uuVzyZi

If you're not a member yet, sign up here so you can join us in gifting $10,000+ to a local #HRM charity: https://t.co/w6nd3s9Iiu

#GivingBack #Halifax #ThePowerOf100",2019-02-21 20:01:00,0,0
1140,Robert Snell,robertsnell,@benwedge @cr8tiveCandy So are the provincial levels closer to $200K? I’ve only ever done comparisons of cities across Canada that are of similar size to Halifax and then I looked at the largest cities. Basically mayor and council compensation.,2019-02-21 20:00:51,0,0
1141,Mike Auffrey,eastman3,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 20:00:42,456,0
1142,Halifax Cinema,HalifaxCinema,"OPENING: Friend of Halifax/Dartmouth @BaruchelNDG returns as Hiccup in HOW TO TRAIN YOUR DRAGON: THE HIDDEN WORLD, directed by @DeanDeBlois (who grew up in Gatineau!): tonight in 3D @ Scotiabank (+ D-BOX 3D Fri), Dartmouth (+ D-BOX 2D Fri) + Sackville; adds 2D everywhere Friday. https://t.co/HuH0FbnXEo",2019-02-21 20:00:41,0,2
1143,Elly Laberge,EllyLaberge,RT @ParagonCause: A donation bin will be set up at this Saturday's show at @PressedOttawa for the family who lost 7 children in Halifax. #ottawamusic @cbcallinaday @honeybeardband @AdamCarterCBC @exclaimdotca @chronicleherald @globalhalifax @nofilterchuofm @spillmagazine   https://t.co/drjuXl2VGX,2019-02-21 20:00:10,3,0
1144,Halifax,AskHalifaxBank,"@Dr_Joe_Roberts Hi, I'm KC. Thanks for getting in touch. You can close your account by calling us on 0345 944 4555, or by writing to us at: Halifax, Card Operations, BX1 1LT. I hope this helps.",2019-02-21 20:00:03,0,0
1145,James Pearson,happyman147,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 20:00:01,102,0
1146,Halifax Bloggers,halifaxbloggers,"Here's one peculiarity that Stephen Archibald has noticed in Halifax architecture, that you may have noticed too. Best Face Forward, on Noticed in Nova Scotia: https://t.co/nehHDoms0F #history #design #noticing @Cove17 https://t.co/muxZaHssFy",2019-02-21 20:00:01,0,0
1147,The Stopped Clock,TheStoppedClock,"RT @DavidLWindt: Studies suggest ""we’ve wiped out 60% of mammals, fish, birds and reptiles since 1970 ... As frightening as that is, the rate of insect extinction is eight times that of mammals, birds and reptiles.""
https://t.co/iZfexxbSao",2019-02-21 19:59:29,14,0
1148,Chris Alexander,calxandr,RT @dcb_dbc: Peter Evander McKerrow emerged as one of the most active and respected black secular leaders of the last quarter of the 19th century in #Halifax. https://t.co/ESuMd2EZlO #BHM #BlackHistoryMonth #CdnHist #CdnHistory #NovaScotia #NS,2019-02-21 19:59:15,2,0
1149,Ejump Ali,ejump_ali,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 19:58:37,102,0
1150,NSCC News,NSCCNews,"RT @nsccprez: NSCC Alumni@work had the pleasure of visiting @HalifaxWater today. The event recognized the work of Halifax Water, under the leadership of Carl Yates &amp; Halifax Water’s long-term commitment to NSCC students #NSCCisMe https://t.co/qwG20wtyA2",2019-02-21 19:57:52,3,0
1151,Janice Ierulli,JaniceIerulli,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 19:57:51,456,0
1152,James Covey FC,ASCovey,"RT @Privateers1882: After 77 years, Bambino returns to the Wanderers Ground. 

No, we don't mean Babe Ruth, we mean Il Bambino, @AlexDeCarolis!

Welcome to Halifax, Alex!

#UTW #GDTA https://t.co/Rlv1D4wG6L",2019-02-21 19:57:41,3,0
1153,Michael F. Lopez,OOSMuppet,"RT @jill_saulnier: My heart is so sad for this family. This Go Fund Me continues to grow with outpouring support from across the world https://t.co/YhqWUlDTjG

https://t.co/cwnPm8HzD9",2019-02-21 19:57:10,7,0
1154,Elizabeth Moore,onemooreliz,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 19:57:03,24,0
1155,Yuk Yuk's Halifax,HalifaxYukYuks,"Thursday tickets at Halifax Yuk Yuk's are ONLY $5 for anyone with a valid Canadian Military or Student ID!!
•
Call (902) 429-9857 or visit us at https://t.co/oMpGyn5GeF for tickets!!
•
•
•
•
#yukyuks #thursday #halideals #halifaxdeals #studentdeals #stuentlife #militarydeals https://t.co/w9FNALiCrm",2019-02-21 19:56:56,0,0
1156,Heather GD,greenwooddavis,"RT @LolaAkinmade: via @GreenwoodDavis Travel to Halifax in Nova Scotia, Canada: https://t.co/kNvpbNfw8h #Travel #Halifax #NovaScotia #Canada",2019-02-21 19:55:30,1,0
1157,Megan Bozek,meganebozek,"RT @jill_saulnier: My heart is so sad for this family. This Go Fund Me continues to grow with outpouring support from across the world https://t.co/YhqWUlDTjG

https://t.co/cwnPm8HzD9",2019-02-21 19:55:05,7,0
1158,Shaun Michael Samaro,shaun_qualped,RT @CanadianPM: Prime Minister Justin Trudeau announces an investment in Halifax to reduce congestion and improve road safety: https://t.co/0AGeaJji6Z #BuildingCanada https://t.co/6v5bghOP3o,2019-02-21 19:54:36,16,0
1159,Cara Prud'homme,CaraPrudhomme,"RT @AlanMacMullen: Unit 508, 5570 Heatherwood Ct     $224,900      MLS®
This spacious, well maintained 3 bedroom, 2 bath unit features over 1400 sq. feet of living space in Convoy Estates located in the fabulous North End of Halifax close to Hydrostone... https://t.co/YCCG8ETxbJ",2019-02-21 19:54:32,1,0
1160,MUN_asc,MUN_asc,RT @dcb_dbc: Peter Evander McKerrow emerged as one of the most active and respected black secular leaders of the last quarter of the 19th century in #Halifax. https://t.co/ESuMd2EZlO #BHM #BlackHistoryMonth #CdnHist #CdnHistory #NovaScotia #NS,2019-02-21 19:53:59,2,0
1161,Ken Johnston,johnstonkm66,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 19:53:50,456,0
1162,jill saulnier,jill_saulnier,"My heart is so sad for this family. This Go Fund Me continues to grow with outpouring support from across the world https://t.co/YhqWUlDTjG

https://t.co/cwnPm8HzD9",2019-02-21 19:53:23,7,20
1163,Joebacca Joe,JoebaccaJoe,"@ChrisWebby Damn No Halifax, NS",2019-02-21 19:53:13,0,0
